AppURL ,RefCommitID,PrevCommitID,isAfterRefacotring
https://github.com/hibernate/hibernate-search,fd034eaceed1d283e2085c8cea182857b05bfad8,fd034eaceed1d283e2085c8cea182857b05bfad8,Yes
https://github.com/SonarCommunity/sonar-javascript,f5718d0b65f98aca8612bc4740e8fa532fc4b39e,01aee77677ebf9700759a7b2d2f282f52ff62e42,No
https://github.com/SpringSource/spring-data-commons,35697d639ab39f50c42d80038ae99d98d43d9827,59d8852921f9fd609f2198016c66479eb76a5f18,No
https://github.com/apache/roller,433c25b700705180973308c8f5c1ad5f458128a3,433c25b700705180973308c8f5c1ad5f458128a3,Yes
https://github.com/ha-jdbc/ha-jdbc,89695848f67f0dbc45ebfaf950128ca449fc3761,89695848f67f0dbc45ebfaf950128ca449fc3761,Yes
https://github.com/broadgsa/gatk,653475ce128ff238f67211d5df9ccb2b49cdfd2d,2efd8079521f9fbbff7cd56464c54c242ed4803f,No
https://github.com/laforge49/JActor,586e9ebc65ab013351ab27e9bce2b4be36946f3a,dd3cd99d1d426a88a38f52d4f348ff69a79745d0,No
https://github.com/nikolaspapirniywork/Algorithms_summer_2013,2ec7d35966587f8a2e2638b9e4b1738f22ef0ba6,2ec7d35966587f8a2e2638b9e4b1738f22ef0ba6,Yes
https://github.com/apache/maven,ad35b458bf9da9e79e610f124844b3332e2dd2e7,3b44ad3ac3b47e538174db4e1c735d7e9a2710f2,No
https://github.com/JChemPaint/jchempaint,6b2242fe7b92ace47386eb513d5bb8a95b69272e,6b2242fe7b92ace47386eb513d5bb8a95b69272e,Yes
https://github.com/vaadin/cdi,fc794593ad542eb6f289ab5a7002725d9456922f,fc794593ad542eb6f289ab5a7002725d9456922f,Yes
https://github.com/apache/maven-integration-testing,1bc27aada0a3323b0bf60e7f987c1288f0b5450d,2dfa83fca8ca6e7aef6d3b2733583c8cf91777ed,No
https://github.com/apache/ode-jacob,38592a08262b5aee93b83e4ea0c0f6eaa86a0c95,57a06e2d81ebca530fb0f8634006246290135eb3,No
https://github.com/laurentpetit/ccw,a02b8c9c2d628aaed8664e23081256962529c802,a02b8c9c2d628aaed8664e23081256962529c802,Yes
https://github.com/oberasoftware/jasdb,09ce9aa6739652ba0d99c4a0a397c0991966754d,ab80f472dadcae474e04846609b09dbd2c77c88a,No
https://github.com/apache/shiro,dbf54d6e3d7f9a097e14766f5bafd02097b174a3,f74c4af3dbd16c6131fb37b1016025e7241fbf34,No
https://github.com/mneedham/neo4j-fork,19a5c12acb1daf508e2e56d89714bf5005e9829a,0515bb5b19bec22a7f864bbd1b2b57be2f7e290e,No
https://github.com/mneedham/neo4j-fork,88a64c1503c9a685b5ab6c58ade417f6d26301a0,ec2fb8240f32a5c54757345fd4018d0d85dbeb82,No
https://github.com/OpenHFT/Java-Lang,3020937f98cb896f489b17350ab318fb412b6407,535bd6f841141b7d19fdbf5bf2cfacf8c692ed91,No
https://github.com/SonarSource/sonar-java,9ed90faaa5871f3a582595e07c5ef0272db3c57f,fd74a7d27428ea3ea246bbc8aceb05b6f85b9547,No
https://github.com/jdbc-bare/spring-jdbc-bare,33252495cfea895f61aef38c56b59a660ef5ae75,33252495cfea895f61aef38c56b59a660ef5ae75,Yes
https://github.com/mifos/head,41bdbf780583735f32dc8781b5bbc27eac1008bb,922a4af0adb84f77c46699147a883dd9b9c480ef,No
https://github.com/forcedotcom/phoenix,32d49812a9cb41880eec2c33067112a9509dadc0,6f9da2f2ff8f38667140bc2cf948ebc707c76d33,No
https://github.com/deegree/deegree3,664f51ada0b54ba0787652bfe2f7dbae3a1426b3,664f51ada0b54ba0787652bfe2f7dbae3a1426b3,Yes
https://github.com/mneedham/neo4j-fork,fcafa9dd066b10cb0f5370e1ebd0813050147cf8,7a6d0c919c37904e6b9ed9b722bf1ea0c4835c60,No
