AppURL,RefCommitID,Quality Attribute,Refactoring
https://github.com/Pi4J/pi4j,000a02433ae27348082ee0008fe65e3568f21508,abstraction,"Rename Class	"
https://github.com/CampagneLaboratory/goby,000d011444d9bd24028e59b23e2e20842c9da876,abstraction,"Rename Class	"
https://github.com/CampagneLaboratory/goby,000d011444d9bd24028e59b23e2e20842c9da876,abstraction,"Rename Class	"
https://github.com/CampagneLaboratory/goby,000d011444d9bd24028e59b23e2e20842c9da876,abstraction,"Rename Class	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/adangel/pmd,002bb4a596fe2a53e079311c72a0a7dcd0286511,coupling,"Rename Method	"
https://github.com/ModeShape/modeshape,007bdbe3db9568eae14b4ae438c5914b020ee98d,composition,"Extract Interface	"
https://github.com/ModeShape/modeshape,007bdbe3db9568eae14b4ae438c5914b020ee98d,composition,"Rename Class	"
https://github.com/ModeShape/modeshape,007bdbe3db9568eae14b4ae438c5914b020ee98d,composition,"Rename Method	"
https://github.com/ModeShape/modeshape,007bdbe3db9568eae14b4ae438c5914b020ee98d,composition,"Rename Method	"
https://github.com/ModeShape/modeshape,007bdbe3db9568eae14b4ae438c5914b020ee98d,composition,"Rename Method	"
